regime,rep,n,memory,order,noise_sd,oracle_vwk_mse,empirical_vwk_mse,wiener_mse,monomial_ls_mse,huber_mse,wiener_oracle_ratio,wiener_empirical_ratio,empirical_oracle_ratio,oracle_coef_rmse
centered_exponential_skew,27,1200,3,2,0.25,0.06555124962667357,0.05694560532990053,0.5922561863705595,0.0005917043279334689,0.000699460382205699,9.03500985478641,10.400384418419424,0.868718836852329,0.09461446384854248
centered_exponential_skew,28,1200,3,2,0.25,0.030659742340866606,0.02471165997749774,0.6148029658817298,0.0007824621605705746,0.000869414391105035,20.052450508113182,24.879063828231892,0.8059969879316102,0.060056227935793884
centered_exponential_skew,29,1200,3,2,0.25,0.03197841127010418,0.017226101902213263,0.5438638125338517,0.00044376903590572414,0.00041215842762230007,17.007218024064144,31.57207681814389,0.5386791031209708,0.06967827380235006
centered_exponential_skew,30,1200,3,2,0.25,0.16260624457406225,0.05510255153945344,1.1406316331308661,0.00046525195863665895,0.0004815450594340972,7.0146852977183345,20.700159997385487,0.3388710666296452,0.10534692415648603
centered_exponential_skew,31,1200,3,2,0.25,0.060935261433996926,0.023191214732195046,0.8879351374146812,0.0002447578672379856,0.0002939482631400825,14.571778581379574,38.28756482436478,0.3805877612803058,0.07064685686159858
centered_exponential_skew,32,1200,3,2,0.25,0.042981842321343236,0.04906886906846471,0.7557700991351495,0.0002960229028280153,0.00033920085696632365,17.58347381866089,15.402231872934347,1.1416185630577047,0.07496290196756492
centered_exponential_skew,33,1200,3,2,0.25,0.054856551154053815,0.035530463992945065,0.5406272597343358,0.00026807111010709915,0.0002888377199821103,9.855290723911729,15.215879529231108,0.6476977361038385,0.10020569313874812
centered_exponential_skew,34,1200,3,2,0.25,0.01323906571720478,0.010603415058820807,0.6192812608222932,0.0005667033047446906,0.0006025723882782983,46.77680993889988,58.403944143177085,0.8009186815230608,0.03874755531658356
centered_exponential_skew,35,1200,3,2,0.25,0.05682829489548309,0.032607548102661,0.4072365254086257,0.0002642697339431804,0.0002905495116107135,7.166087354153472,12.489026286996182,0.57379071750493,0.10112826758969642
centered_exponential_skew,36,1200,3,2,0.25,0.23328370231302883,0.2802984400493399,0.776986382442312,0.0004602682824799367,0.0005281478554297277,3.330650082875153,2.771996812774063,1.201534600446391,0.14001969979323028
centered_exponential_skew,37,1200,3,2,0.25,0.015196675629885857,0.012221486643892419,0.7245077036858713,0.0005541367251218279,0.0008253063759631589,47.675407525383434,59.28147080600359,0.804221063971227,0.03954290375983892
centered_exponential_skew,38,1200,3,2,0.25,0.026593817474872872,0.02883409972782268,0.6595205196954045,0.0001904979700506423,0.0002284222083423419,24.799768604810176,22.87293606947673,1.08424071704134,0.05597123216496609
centered_exponential_skew,39,1200,3,2,0.25,0.05918004758551725,0.08853241546462058,0.6839970502533123,0.0005128668242530851,0.0005525305908604728,11.557899632725244,7.7259503952724735,1.4959841885339502,0.07757624220952417
uniform_platykurtic,0,1200,3,2,0.25,0.012144401361760235,0.017163970790832515,0.01214440136176023,0.0005091266855247198,0.0004288184507521727,0.9999999999999996,0.7075519709137877,1.413323743142884,0.03339647595496278
uniform_platykurtic,1,1200,3,2,0.25,0.004508677387193639,0.0037606060166275454,0.004508677387193662,0.0004456836234440719,0.0004970018434286413,1.000000000000005,1.1989230903898238,0.8340818589746737,0.021481698069926322
uniform_platykurtic,2,1200,3,2,0.25,0.00874264901524928,0.006892334094583624,0.008742649015249357,0.00029299608850625854,0.00037775103095191834,1.0000000000000089,1.268459841800155,0.7883576342321118,0.028788934933938685
uniform_platykurtic,3,1200,3,2,0.25,0.005172205677275302,0.004111325471157389,0.0051722056772752914,0.0004097328315719337,0.0002855868659192537,0.999999999999998,1.2580384874805963,0.7948882406631632,0.023243985296021702
uniform_platykurtic,4,1200,3,2,0.25,0.005077058120355292,0.004201642461209006,0.005077058120355226,0.0007168940197953027,0.0008705379167194815,0.999999999999987,1.2083508216675636,0.8275742293284946,0.022036947067314717
uniform_platykurtic,5,1200,3,2,0.25,0.01918909549521237,0.01909058484224743,0.019189095495212364,0.0004959142503323208,0.0004998408049194667,0.9999999999999997,1.0051601694646322,0.9948663211880143,0.045333954771598496
uniform_platykurtic,6,1200,3,2,0.25,0.01195400054902028,0.010578700660366263,0.01195400054902032,0.0005487962294278969,0.0005733425708873957,1.0000000000000033,1.130006503899548,0.8849506587343487,0.03658599495538678
uniform_platykurtic,7,1200,3,2,0.25,0.003258748869396383,0.004005490607750123,0.0032587488693962964,0.0005479641062609605,0.0005117746560419611,0.9999999999999734,0.8135704682694861,1.2291498265995744,0.018096116621629157
uniform_platykurtic,8,1200,3,2,0.25,0.01638406812072687,0.00646811690630535,0.016384068120726836,0.0006279116531936708,0.0006771945380840904,0.9999999999999979,2.5330507098217514,0.3947808846157553,0.04197258431403184
uniform_platykurtic,9,1200,3,2,0.25,0.00701412479503813,0.008530001873167374,0.007014124795038173,0.00019525498985019,0.00023630483487878113,1.0000000000000062,0.8222887754693631,1.2161177798264429,0.025746381640939977
uniform_platykurtic,10,1200,3,2,0.25,0.005347742340958246,0.005244000537792792,0.005347742340958271,0.0005378423768389031,0.000674296421834657,1.0000000000000047,1.0197829505198992,0.9806008224497097,0.02384352301745652
uniform_platykurtic,11,1200,3,2,0.25,0.01540058772193829,0.021165167998479423,0.015400587721938261,0.000528006517364933,0.0005995173830307387,0.9999999999999981,0.7276383406474587,1.3743091095367375,0.038853753418186164
uniform_platykurtic,12,1200,3,2,0.25,0.010054481381384177,0.007625212475486609,0.010054481381384218,0.0004544893763772098,0.00040582147686411347,1.0000000000000042,1.3185837658566468,0.7583894371324466,0.0325792667614342
uniform_platykurtic,13,1200,3,2,0.25,0.015255218566758069,0.013619189933129881,0.015255218566758,0.0003376324774328111,0.00037507549042300114,0.9999999999999956,1.1201267213146309,0.8927561328296416,0.0412068487904484
uniform_platykurtic,14,1200,3,2,0.25,0.009022958808407115,0.004574949901939851,0.009022958808407231,0.000635299133593198,0.000612297123666305,1.0000000000000129,1.9722530304826627,0.507034333092284,0.03259161521850431
